schema|object_name|grantee|privilege_type|is_grantable
pg_catalog|pg_backend_pid|PUBLIC|EXECUTE|NO
pg_catalog|pg_basetype|PUBLIC|EXECUTE|NO
pg_catalog|pg_blocking_pids|PUBLIC|EXECUTE|NO
pg_catalog|pg_cancel_backend|PUBLIC|EXECUTE|NO
pg_catalog|pg_cast|PUBLIC|SELECT|NO
pg_catalog|pg_char_to_encoding|PUBLIC|EXECUTE|NO
pg_catalog|pg_class|PUBLIC|SELECT|NO
pg_catalog|pg_client_encoding|PUBLIC|EXECUTE|NO
pg_catalog|pg_collation|PUBLIC|SELECT|NO
pg_catalog|pg_collation_actual_version|PUBLIC|EXECUTE|NO
pg_catalog|pg_collation_for|PUBLIC|EXECUTE|NO
pg_catalog|pg_collation_is_visible|PUBLIC|EXECUTE|NO
pg_catalog|pg_column_compression|PUBLIC|EXECUTE|NO
pg_catalog|pg_column_is_updatable|PUBLIC|EXECUTE|NO
pg_catalog|pg_column_size|PUBLIC|EXECUTE|NO
pg_catalog|pg_column_toast_chunk_id|PUBLIC|EXECUTE|NO
pg_catalog|pg_conf_load_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_constraint|PUBLIC|SELECT|NO
pg_catalog|pg_control_checkpoint|PUBLIC|EXECUTE|NO
pg_catalog|pg_control_init|PUBLIC|EXECUTE|NO
pg_catalog|pg_control_recovery|PUBLIC|EXECUTE|NO
pg_catalog|pg_control_system|PUBLIC|EXECUTE|NO
pg_catalog|pg_conversion|PUBLIC|SELECT|NO
pg_catalog|pg_conversion_is_visible|PUBLIC|EXECUTE|NO
pg_catalog|pg_copy_logical_replication_slot|PUBLIC|EXECUTE|NO
pg_catalog|pg_copy_logical_replication_slot|PUBLIC|EXECUTE|NO
pg_catalog|pg_copy_logical_replication_slot|PUBLIC|EXECUTE|NO
pg_catalog|pg_copy_physical_replication_slot|PUBLIC|EXECUTE|NO
pg_catalog|pg_copy_physical_replication_slot|PUBLIC|EXECUTE|NO
pg_catalog|pg_create_logical_replication_slot|PUBLIC|EXECUTE|NO
pg_catalog|pg_create_physical_replication_slot|PUBLIC|EXECUTE|NO
pg_catalog|pg_current_logfile|pg_monitor|EXECUTE|NO
pg_catalog|pg_current_logfile|pg_monitor|EXECUTE|NO
pg_catalog|pg_current_snapshot|PUBLIC|EXECUTE|NO
pg_catalog|pg_current_wal_flush_lsn|PUBLIC|EXECUTE|NO
pg_catalog|pg_current_wal_insert_lsn|PUBLIC|EXECUTE|NO
pg_catalog|pg_current_wal_lsn|PUBLIC|EXECUTE|NO
pg_catalog|pg_current_xact_id|PUBLIC|EXECUTE|NO
pg_catalog|pg_current_xact_id_if_assigned|PUBLIC|EXECUTE|NO
pg_catalog|pg_cursor|PUBLIC|EXECUTE|NO
pg_catalog|pg_cursors|PUBLIC|SELECT|NO
pg_catalog|pg_database|PUBLIC|SELECT|NO
pg_catalog|pg_database_collation_actual_version|PUBLIC|EXECUTE|NO
pg_catalog|pg_database_size|PUBLIC|EXECUTE|NO
pg_catalog|pg_database_size|PUBLIC|EXECUTE|NO
pg_catalog|pg_db_role_setting|PUBLIC|SELECT|NO
pg_catalog|pg_ddl_command_in|PUBLIC|EXECUTE|NO
pg_catalog|pg_ddl_command_out|PUBLIC|EXECUTE|NO
pg_catalog|pg_ddl_command_recv|PUBLIC|EXECUTE|NO
pg_catalog|pg_ddl_command_send|PUBLIC|EXECUTE|NO
pg_catalog|pg_default_acl|PUBLIC|SELECT|NO
pg_catalog|pg_depend|PUBLIC|SELECT|NO
pg_catalog|pg_dependencies_in|PUBLIC|EXECUTE|NO
pg_catalog|pg_dependencies_out|PUBLIC|EXECUTE|NO
pg_catalog|pg_dependencies_recv|PUBLIC|EXECUTE|NO
pg_catalog|pg_dependencies_send|PUBLIC|EXECUTE|NO
pg_catalog|pg_describe_object|PUBLIC|EXECUTE|NO
pg_catalog|pg_description|PUBLIC|SELECT|NO
pg_catalog|pg_drop_replication_slot|PUBLIC|EXECUTE|NO
pg_catalog|pg_encoding_max_length|PUBLIC|EXECUTE|NO
pg_catalog|pg_encoding_to_char|PUBLIC|EXECUTE|NO
pg_catalog|pg_enum|PUBLIC|SELECT|NO
pg_catalog|pg_event_trigger|PUBLIC|SELECT|NO
pg_catalog|pg_event_trigger_ddl_commands|PUBLIC|EXECUTE|NO
pg_catalog|pg_event_trigger_dropped_objects|PUBLIC|EXECUTE|NO
pg_catalog|pg_event_trigger_table_rewrite_oid|PUBLIC|EXECUTE|NO
pg_catalog|pg_event_trigger_table_rewrite_reason|PUBLIC|EXECUTE|NO
pg_catalog|pg_export_snapshot|PUBLIC|EXECUTE|NO
pg_catalog|pg_extension|PUBLIC|SELECT|NO
pg_catalog|pg_extension_config_dump|PUBLIC|EXECUTE|NO
pg_catalog|pg_extension_update_paths|PUBLIC|EXECUTE|NO
pg_catalog|pg_filenode_relation|PUBLIC|EXECUTE|NO
pg_catalog|pg_foreign_data_wrapper|PUBLIC|SELECT|NO
pg_catalog|pg_foreign_server|PUBLIC|SELECT|NO
pg_catalog|pg_foreign_table|PUBLIC|SELECT|NO
pg_catalog|pg_function_is_visible|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_backend_memory_contexts|pg_read_all_stats|EXECUTE|NO
pg_catalog|pg_get_catalog_foreign_keys|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_constraintdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_constraintdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_expr|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_expr|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_function_arg_default|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_function_arguments|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_function_identity_arguments|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_function_result|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_function_sqlbody|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_functiondef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_indexdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_indexdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_keywords|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_multixact_members|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_object_address|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_partition_constraintdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_partkeydef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_publication_tables|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_replica_identity_index|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_replication_slots|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_ruledef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_ruledef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_serial_sequence|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_shmem_allocations|pg_read_all_stats|EXECUTE|NO
pg_catalog|pg_get_statisticsobjdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_statisticsobjdef_columns|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_statisticsobjdef_expressions|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_triggerdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_triggerdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_userbyid|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_viewdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_viewdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_viewdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_viewdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_viewdef|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_wait_events|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_wal_replay_pause_state|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_wal_resource_managers|PUBLIC|EXECUTE|NO
pg_catalog|pg_get_wal_summarizer_state|PUBLIC|EXECUTE|NO
pg_catalog|pg_group|PUBLIC|SELECT|NO
pg_catalog|pg_has_role|PUBLIC|EXECUTE|NO
pg_catalog|pg_has_role|PUBLIC|EXECUTE|NO
pg_catalog|pg_has_role|PUBLIC|EXECUTE|NO
pg_catalog|pg_has_role|PUBLIC|EXECUTE|NO
pg_catalog|pg_has_role|PUBLIC|EXECUTE|NO
pg_catalog|pg_has_role|PUBLIC|EXECUTE|NO
pg_catalog|pg_identify_object|PUBLIC|EXECUTE|NO
pg_catalog|pg_identify_object_as_address|PUBLIC|EXECUTE|NO
pg_catalog|pg_import_system_collations|PUBLIC|EXECUTE|NO
pg_catalog|pg_index|PUBLIC|SELECT|NO
pg_catalog|pg_index_column_has_property|PUBLIC|EXECUTE|NO
pg_catalog|pg_index_has_property|PUBLIC|EXECUTE|NO
pg_catalog|pg_indexam_has_property|PUBLIC|EXECUTE|NO
pg_catalog|pg_indexam_progress_phasename|PUBLIC|EXECUTE|NO
pg_catalog|pg_indexes|PUBLIC|SELECT|NO
pg_catalog|pg_indexes_size|PUBLIC|EXECUTE|NO
pg_catalog|pg_inherits|PUBLIC|SELECT|NO
pg_catalog|pg_init_privs|PUBLIC|SELECT|NO
pg_catalog|pg_input_error_info|PUBLIC|EXECUTE|NO
pg_catalog|pg_input_is_valid|PUBLIC|EXECUTE|NO
pg_catalog|pg_is_in_recovery|PUBLIC|EXECUTE|NO
pg_catalog|pg_is_other_temp_schema|PUBLIC|EXECUTE|NO
pg_catalog|pg_is_wal_replay_paused|PUBLIC|EXECUTE|NO
pg_catalog|pg_isolation_test_session_is_blocked|PUBLIC|EXECUTE|NO
pg_catalog|pg_jit_available|PUBLIC|EXECUTE|NO
pg_catalog|pg_language|PUBLIC|SELECT|NO
pg_catalog|pg_largeobject_metadata|PUBLIC|SELECT|NO
pg_catalog|pg_last_committed_xact|PUBLIC|EXECUTE|NO
pg_catalog|pg_last_wal_receive_lsn|PUBLIC|EXECUTE|NO
pg_catalog|pg_last_wal_replay_lsn|PUBLIC|EXECUTE|NO
pg_catalog|pg_last_xact_replay_timestamp|PUBLIC|EXECUTE|NO
pg_catalog|pg_listening_channels|PUBLIC|EXECUTE|NO
pg_catalog|pg_lock_status|PUBLIC|EXECUTE|NO
pg_catalog|pg_locks|PUBLIC|SELECT|NO
pg_catalog|pg_logical_emit_message|PUBLIC|EXECUTE|NO
pg_catalog|pg_logical_emit_message|PUBLIC|EXECUTE|NO
pg_catalog|pg_logical_slot_get_binary_changes|PUBLIC|EXECUTE|NO
pg_catalog|pg_logical_slot_get_changes|PUBLIC|EXECUTE|NO
pg_catalog|pg_logical_slot_peek_binary_changes|PUBLIC|EXECUTE|NO
pg_catalog|pg_logical_slot_peek_changes|PUBLIC|EXECUTE|NO
pg_catalog|pg_ls_archive_statusdir|pg_monitor|EXECUTE|NO
pg_catalog|pg_ls_logdir|pg_monitor|EXECUTE|NO
pg_catalog|pg_ls_logicalmapdir|pg_monitor|EXECUTE|NO
pg_catalog|pg_ls_logicalsnapdir|pg_monitor|EXECUTE|NO
pg_catalog|pg_ls_replslotdir|pg_monitor|EXECUTE|NO
pg_catalog|pg_ls_tmpdir|pg_monitor|EXECUTE|NO
pg_catalog|pg_ls_tmpdir|pg_monitor|EXECUTE|NO
pg_catalog|pg_ls_waldir|pg_monitor|EXECUTE|NO
pg_catalog|pg_lsn|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_cmp|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_eq|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_ge|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_gt|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_hash|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_hash_extended|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_in|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_larger|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_le|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_lt|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_mi|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_mii|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_ne|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_out|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_pli|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_recv|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_send|PUBLIC|EXECUTE|NO
pg_catalog|pg_lsn_smaller|PUBLIC|EXECUTE|NO
pg_catalog|pg_matviews|PUBLIC|SELECT|NO
pg_catalog|pg_mcv_list_in|PUBLIC|EXECUTE|NO
pg_catalog|pg_mcv_list_items|PUBLIC|EXECUTE|NO
pg_catalog|pg_mcv_list_out|PUBLIC|EXECUTE|NO
pg_catalog|pg_mcv_list_recv|PUBLIC|EXECUTE|NO
pg_catalog|pg_mcv_list_send|PUBLIC|EXECUTE|NO
pg_catalog|pg_my_temp_schema|PUBLIC|EXECUTE|NO
pg_catalog|pg_namespace|PUBLIC|SELECT|NO
pg_catalog|pg_ndistinct_in|PUBLIC|EXECUTE|NO
pg_catalog|pg_ndistinct_out|PUBLIC|EXECUTE|NO
pg_catalog|pg_ndistinct_recv|PUBLIC|EXECUTE|NO
pg_catalog|pg_ndistinct_send|PUBLIC|EXECUTE|NO
pg_catalog|pg_nextoid|PUBLIC|EXECUTE|NO
pg_catalog|pg_node_tree_in|PUBLIC|EXECUTE|NO
pg_catalog|pg_node_tree_out|PUBLIC|EXECUTE|NO
pg_catalog|pg_node_tree_recv|PUBLIC|EXECUTE|NO
pg_catalog|pg_node_tree_send|PUBLIC|EXECUTE|NO
pg_catalog|pg_notification_queue_usage|PUBLIC|EXECUTE|NO
pg_catalog|pg_notify|PUBLIC|EXECUTE|NO
pg_catalog|pg_opclass|PUBLIC|SELECT|NO
pg_catalog|pg_opclass_is_visible|PUBLIC|EXECUTE|NO
pg_catalog|pg_operator|PUBLIC|SELECT|NO
pg_catalog|pg_operator_is_visible|PUBLIC|EXECUTE|NO
pg_catalog|pg_opfamily|PUBLIC|SELECT|NO
pg_catalog|pg_opfamily_is_visible|PUBLIC|EXECUTE|NO
pg_catalog|pg_options_to_table|PUBLIC|EXECUTE|NO
pg_catalog|pg_parameter_acl|PUBLIC|SELECT|NO
pg_catalog|pg_partition_ancestors|PUBLIC|EXECUTE|NO
pg_catalog|pg_partition_root|PUBLIC|EXECUTE|NO
pg_catalog|pg_partition_tree|PUBLIC|EXECUTE|NO
pg_catalog|pg_partitioned_table|PUBLIC|SELECT|NO
pg_catalog|pg_policies|PUBLIC|SELECT|NO
pg_catalog|pg_policy|PUBLIC|SELECT|NO
pg_catalog|pg_postmaster_start_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_prepared_statement|PUBLIC|EXECUTE|NO
pg_catalog|pg_prepared_statements|PUBLIC|SELECT|NO
pg_catalog|pg_prepared_xact|PUBLIC|EXECUTE|NO
pg_catalog|pg_prepared_xacts|PUBLIC|SELECT|NO
pg_catalog|pg_proc|PUBLIC|SELECT|NO
pg_catalog|pg_publication|PUBLIC|SELECT|NO
pg_catalog|pg_publication_namespace|PUBLIC|SELECT|NO
pg_catalog|pg_publication_rel|PUBLIC|SELECT|NO
pg_catalog|pg_publication_tables|PUBLIC|SELECT|NO
pg_catalog|pg_range|PUBLIC|SELECT|NO
pg_catalog|pg_relation_filenode|PUBLIC|EXECUTE|NO
pg_catalog|pg_relation_filepath|PUBLIC|EXECUTE|NO
pg_catalog|pg_relation_is_publishable|PUBLIC|EXECUTE|NO
pg_catalog|pg_relation_is_updatable|PUBLIC|EXECUTE|NO
pg_catalog|pg_relation_size|PUBLIC|EXECUTE|NO
pg_catalog|pg_relation_size|PUBLIC|EXECUTE|NO
pg_catalog|pg_replication_origin|PUBLIC|SELECT|NO
pg_catalog|pg_replication_slot_advance|PUBLIC|EXECUTE|NO
pg_catalog|pg_replication_slots|PUBLIC|SELECT|NO
pg_catalog|pg_rewrite|PUBLIC|SELECT|NO
pg_catalog|pg_roles|PUBLIC|SELECT|NO
pg_catalog|pg_rules|PUBLIC|SELECT|NO
pg_catalog|pg_safe_snapshot_blocking_pids|PUBLIC|EXECUTE|NO
pg_catalog|pg_seclabel|PUBLIC|SELECT|NO
pg_catalog|pg_seclabels|PUBLIC|SELECT|NO
pg_catalog|pg_sequence|PUBLIC|SELECT|NO
pg_catalog|pg_sequence_last_value|PUBLIC|EXECUTE|NO
pg_catalog|pg_sequence_parameters|PUBLIC|EXECUTE|NO
pg_catalog|pg_sequences|PUBLIC|SELECT|NO
pg_catalog|pg_settings|PUBLIC|SELECT|NO
pg_catalog|pg_settings|PUBLIC|UPDATE|NO
pg_catalog|pg_settings_get_flags|PUBLIC|EXECUTE|NO
pg_catalog|pg_shdepend|PUBLIC|SELECT|NO
pg_catalog|pg_shdescription|PUBLIC|SELECT|NO
pg_catalog|pg_shmem_allocations|pg_read_all_stats|SELECT|NO
pg_catalog|pg_show_all_settings|PUBLIC|EXECUTE|NO
pg_catalog|pg_shseclabel|PUBLIC|SELECT|NO
pg_catalog|pg_size_bytes|PUBLIC|EXECUTE|NO
pg_catalog|pg_size_pretty|PUBLIC|EXECUTE|NO
pg_catalog|pg_size_pretty|PUBLIC|EXECUTE|NO
pg_catalog|pg_sleep|PUBLIC|EXECUTE|NO
pg_catalog|pg_sleep_for|PUBLIC|EXECUTE|NO
pg_catalog|pg_sleep_until|PUBLIC|EXECUTE|NO
pg_catalog|pg_snapshot_in|PUBLIC|EXECUTE|NO
pg_catalog|pg_snapshot_out|PUBLIC|EXECUTE|NO
pg_catalog|pg_snapshot_recv|PUBLIC|EXECUTE|NO
pg_catalog|pg_snapshot_send|PUBLIC|EXECUTE|NO
pg_catalog|pg_snapshot_xip|PUBLIC|EXECUTE|NO
pg_catalog|pg_snapshot_xmax|PUBLIC|EXECUTE|NO
pg_catalog|pg_snapshot_xmin|PUBLIC|EXECUTE|NO
pg_catalog|pg_split_walfile_name|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_activity|PUBLIC|SELECT|NO
pg_catalog|pg_stat_all_indexes|PUBLIC|SELECT|NO
pg_catalog|pg_stat_all_tables|PUBLIC|SELECT|NO
pg_catalog|pg_stat_archiver|PUBLIC|SELECT|NO
pg_catalog|pg_stat_bgwriter|PUBLIC|SELECT|NO
pg_catalog|pg_stat_checkpointer|PUBLIC|SELECT|NO
pg_catalog|pg_stat_clear_snapshot|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_database|PUBLIC|SELECT|NO
pg_catalog|pg_stat_database_conflicts|PUBLIC|SELECT|NO
pg_catalog|pg_stat_force_next_flush|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_activity|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_analyze_count|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_archiver|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_autoanalyze_count|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_autovacuum_count|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_activity|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_activity_start|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_client_addr|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_client_port|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_dbid|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_idset|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_pid|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_start|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_subxact|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_userid|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_wait_event|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_wait_event_type|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_backend_xact_start|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_bgwriter_buf_written_clean|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_bgwriter_maxwritten_clean|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_bgwriter_stat_reset_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_blocks_fetched|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_blocks_hit|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_buf_alloc|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_checkpointer_buffers_written|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_checkpointer_num_requested|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_checkpointer_num_timed|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_checkpointer_restartpoints_performed|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_checkpointer_restartpoints_requested|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_checkpointer_restartpoints_timed|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_checkpointer_stat_reset_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_checkpointer_sync_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_checkpointer_write_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_active_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_blk_read_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_blk_write_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_blocks_fetched|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_blocks_hit|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_checksum_failures|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_checksum_last_failure|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_conflict_all|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_conflict_bufferpin|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_conflict_lock|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_conflict_logicalslot|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_conflict_snapshot|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_conflict_startup_deadlock|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_conflict_tablespace|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_deadlocks|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_idle_in_transaction_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_numbackends|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_session_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_sessions|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_sessions_abandoned|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_sessions_fatal|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_sessions_killed|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_stat_reset_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_temp_bytes|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_temp_files|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_tuples_deleted|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_tuples_fetched|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_tuples_inserted|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_tuples_returned|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_tuples_updated|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_xact_commit|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_db_xact_rollback|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_dead_tuples|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_function_calls|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_function_self_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_function_total_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_ins_since_vacuum|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_io|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_last_analyze_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_last_autoanalyze_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_last_autovacuum_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_last_vacuum_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_lastscan|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_live_tuples|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_mod_since_analyze|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_numscans|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_progress_info|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_recovery_prefetch|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_replication_slot|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_slru|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_snapshot_timestamp|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_subscription|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_subscription_stats|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_tuples_deleted|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_tuples_fetched|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_tuples_hot_updated|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_tuples_inserted|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_tuples_newpage_updated|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_tuples_returned|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_tuples_updated|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_vacuum_count|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_wal|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_wal_receiver|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_wal_senders|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_blocks_fetched|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_blocks_hit|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_function_calls|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_function_self_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_function_total_time|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_numscans|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_tuples_deleted|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_tuples_fetched|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_tuples_hot_updated|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_tuples_inserted|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_tuples_newpage_updated|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_tuples_returned|PUBLIC|EXECUTE|NO
pg_catalog|pg_stat_get_xact_tuples_updated|PUBLIC|EXECUTE|NO
